StartDate,EndDate,IPAddress,US,Duration (in seconds),ResponseId,LocationLatitude,LocationLongitude,a1,a2,a3,a4,a5,a6,a7,a8,a9,b1,b2,b3,b4,b5,b6,b7,b8,b9,mfq1,mfq2,mfq3,mfq4,mfq5,mfq6,mfq7,mfq8,mfq9,mfq10,mfq11,mfq12,mfq13,mfq14,mfq15,mfq16,mfq17,mfq18,mfq19,mfq20,mfq21,mfq22,mfq23,mfq24,mfq25,mfq26,mfq27,mfq28,mfq29,mfq30,mfq31,svs1,svs2,svs3,svs4,svs5,svs6,svs7,svs8,svs9,svs10,svs11,io,si,so,deq1,deq2,deq3,deq4,deq5,deq6,deq7,deq8,bp1,bp2,bp3,bp4,bp5,bp6,bp7,bp8,bp9,ap1,ap2,ap3,ap4,ap5,ap6,ap7,ap8,ap9,sex,age,race,race_6_TEXT,ses,ed,for_pol,eco_pol,soc_pol,rel_pol,polaff,relaff,relaff_1_TEXT,relaff_10_TEXT,stp,pray,relserv,relint,purpose,purpose_check,study,study_check,task,explain,goal,task_susp,strategy,cond,condName
6/24/2017 18:59,6/24/2017 19:11,107.132.202.9,0,709,R_3dEcxun8NdsV70I,27.66369629,-97.36039734,,,,,,,,,,7,7,7,7,7,7,7,7,7,6,5,5,5,5,3,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,5,4,5,5,4,5,5,4,5,5,6,6,6,6,6,6,6,6,6,6,6,5,6,4,1,1,7,7,1,7,1,7,,,,,,,,,,6,1,1,5,5,1,6,6,1,1,34,3,,4,5,6,6,6,6,3,2,,,1,4,5,9,Analyzing how religious people actually are and how they view god.,0,How many people actually believe in god and how do they view him.,0,2,,2,0,,1,B
6/24/2017 18:59,6/24/2017 19:01,72.12.216.178,0,145,R_xxdWfv0skrKxvyx,40.4763031,-86.95709991,4,3,4,4,4,3,3,4,4,,,,,,,,,,3,3,4,2,4,4,3,3,4,3,4,3,3,4,2,5,3,3,3,3,3,4,2,3,3,3,3,3,4,2,4,3,4,4,4,5,7,6,4,3,4,5,4,3,3,4,4,4,4,3,3,4,3,4,4,3,5,4,3,4,4,3,,,,,,,,,,1,23,2,,3,3,3,5,5,3,3,2,,,4,3,3,5,study personalities,0,not sure,0,2,,1,0,,0,A
6/24/2017 18:59,6/24/2017 19:03,72.94.217.43,0,232,R_21FjWWlmjcotmde,40.50210571,-75.37650299,,,,,,,,,,7,7,7,7,4,7,7,7,7,6,6,6,6,6,3,6,6,6,6,6,6,6,6,6,6,6,4,6,6,4,6,6,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,4,5,4,1,1,6,6,1,6,1,6,,,,,,,,,,1,1,1,1,1,1,1,1,1,2,42,5,,3,5,6,6,6,6,2,1,,,1,6,5,7,thoughts on God and morality,0,thoughts on life,0,2,,2,0,,1,B
6/24/2017 18:59,6/24/2017 19:47,199.193.237.16,0,2870,R_1HhKc3QblCBzofO,44.12130737,-124.0023041,4,4,4,4,4,4,4,4,4,,,,,,,,,,4,3,4,6,6,3,5,5,5,5,3,3,5,5,4,5,5,3,5,5,5,5,1,4,4,2,5,4,3,6,5,3,6,5,2,4,5,6,6,4,5,5,1,6,1,1,1,2,3,1,1,1,3,6,6,6,6,6,6,6,6,6,,,,,,,,,,2,72,5,,4,4,2,2,2,2,6,10,,spiritual unaffiliated,1,5,1,5,Am guess researchers want a general idea of survey-taker's attitudes and how they match up with their spiritual beliefs. ,0,link between attitude and spiritual belief,0,1,"I felt on the fence about answering some questions re the nature of God, since






 the adjectives seemed more appropriate to a human being than to a spiritual being. For instance, it seems there would be much review and weighing of 
information by a spiritual team before debating an opinion on how to balance all that to arrive at recommended degree of rewards and punishments that may be then ultimately considered by God. In other words, the spiritual realm 
may be sort of set up in a manner not unlike here on earth with attorneys, 
investigators, juries, and judges who have a more panoramic perspective of a 
given soul's deeds.
I was going to write more, but this box is too small to track my train of thought.


 believe spiritual being, including God, have the listed adjectives in the same
 sense as we know them to be. It seems to me that, aside from considering a soul's deeds, there's consideration of demonic influences, the nature of that 
soul's earth-life-path, whether or not there were any errors of fate involved, or 
any manner of societal condition that would conspire to affect a soul's story",2,0,,0,A
6/24/2017 19:01,6/24/2017 19:14,65.35.65.167,0,752,R_1Q6NrxxTnzY3uGU,28.30310059,-82.70480347,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,6,3,6,6,3,6,4,6,6,2,3,6,6,6,4,6,5,6,6,3,6,3,1,3,1,4,4,5,6,5,5,6,3,5,6,6,6,7,4,3,3,3,1,1,1,1,1,1,1,1,1,1,7,7,7,7,4,7,4,5,5,,,,,,,,,,2,39,5,,5,2,4,4,4,1,4,10,,Spiritual Quantum Physist,2,1,1,9,To see our views and perceptions of social injustice and perceived beliefs about God and religion.,0,To see if there was possibly any links to social perceptions as opposed to religious belief.,0,2,,2,0,,0,A
6/24/2017 19:01,6/24/2017 19:09,24.99.27.57,0,469,R_8uC8QehqkcbUf2F,33.92030334,-84.61799622,,,,,,,,,,5,6,6,6,5,5,6,6,6,1,3,2,5,5,3,5,2,4,2,4,3,4,4,3,4,2,3,6,6,2,4,4,2,4,4,5,3,2,6,4,5,6,5,2,5,5,6,2,5,6,6,3,5,1,2,2,1,1,1,1,2,1,,,,,,,,,,5,5,5,6,5,3,5,3,5,1,23,5,,5,4,2,3,2,1,6,9,,,6,2,2,6,I think the purpose of the experiment was trying to determine the effect of thinking about God on people's viewpoints.,0,I think it was trying to study whether answering questions about God shapes the way people react to personality surveys.,0,2,,2,0,,1,B
6/24/2017 19:01,6/24/2017 19:13,69.36.58.132,0,683,R_ypsrGoZa3tHw4Tv,43.42289734,-85.17140198,5,5,5,5,6,4,5,5,4,,,,,,,,,,3,4,2,6,6,3,4,4,6,4,4,5,5,5,5,4,4,5,5,4,4,3,5,2,5,5,2,6,4,6,4,5,6,5,4,6,5,6,4,4,5,2,3,5,4,1,1,2,1,1,2,1,2,6,7,7,7,7,7,7,7,7,,,,,,,,,,2,43,5,,4,3,4,3,3,4,5,1,non denominational,,2,5,1,5,how religion impacts your views,0,how religion impacts your views,0,2,,2,0,,0,A
6/24/2017 19:03,6/24/2017 19:16,67.143.128.107,0,797,R_3QMiMEMUVapNCkl,37.75100708,-97.8219986,1,1,1,3,1,1,5,1,3,,,,,,,,,,2,4,4,5,5,3,5,5,5,4,5,5,5,5,4,2,2,3,4,6,3,5,5,2,4,5,2,6,4,6,3,7,7,5,4,7,6,6,6,4,7,5,3,4,1,1,1,3,3,1,2,1,2,5,6,6,6,6,6,6,6,6,,,,,,,,,,2,52,5,,4,4,4,4,3,3,5,1,,christian,2,3,2,6,To find out how we judge society vs how religious a person it,0,Same as above,0,2,,2,0,,0,A
6/24/2017 20:03,6/24/2017 20:12,184.88.199.100,0,588,R_0J5VumaoHRjESuB,29.19309998,-81.04740143,,,,,,,,,,6,6,6,6,6,5,5,5,5,1,4,4,5,1,3,4,2,5,2,1,3,5,5,5,2,1,6,6,5,3,6,5,1,1,4,1,1,1,6,4,6,6,5,5,5,6,6,5,4,5,5,4,5,4,1,1,2,2,1,2,1,2,,,,,,,,,,5,5,5,5,5,3,3,3,3,2,37,5,,3,4,2,2,1,1,7,8,,,7,1,1,1,see how people view society,0,beliefs,0,2,,2,0,,1,B
6/24/2017 20:03,6/24/2017 20:23,192.241.213.164,0,1239,R_25MgfFA0NuiUjBN,37.73530579,-122.3731995,6,6,6,6,7,5,6,6,6,,,,,,,,,,4,3,2,6,4,3,5,2,4,3,3,3,4,5,4,2,2,1,5,6,2,6,4,3,3,4,5,5,2,6,6,5,6,4,3,4,5,6,5,4,5,5,4,5,4,4,2,1,1,2,1,3,1,5,4,5,4,2,5,4,5,5,,,,,,,,,,2,55,5,,3,4,4,4,1,2,5,1,methodist,,2,5,4,8,to see what you think God is like?,0,Depending on your background how are you likely to see God,0,2,,2,0,I would like to sat that I view Jesus very differently than God.,0,A
6/24/2017 20:03,6/24/2017 20:12,74.96.203.141,0,540,R_3GqOYUHmDpxuuFt,38.96359253,-77.61309814,,,,,,,,,,7,7,7,7,7,7,7,7,7,5,3,2,6,5,3,4,5,5,5,2,3,5,5,5,5,5,3,5,4,4,5,3,5,3,4,5,5,5,5,5,6,4,3,3,3,6,6,5,5,6,6,4,5,4,1,1,6,6,1,7,1,7,,,,,,,,,,1,1,4,5,5,1,6,5,7,1,36,2,,3,4,6,6,6,6,2,1,,,1,5,6,8,,0,,0,2,,2,0,,1,B
6/24/2017 20:03,6/24/2017 20:10,172.11.220.144,0,438,R_1my0I0ZTklCSrl8,39.59750366,-84.15599823,,,,,,,,,,1,1,1,2,1,1,1,2,2,1,5,3,6,4,3,3,4,5,3,1,3,6,6,4,3,5,4,6,6,4,6,4,2,5,4,4,4,4,6,6,7,6,6,6,4,6,6,7,5,4,5,4,4,4,2,2,1,1,1,1,1,1,,,,,,,,,,6,7,6,7,7,6,6,6,7,1,35,5,,4,4,4,4,4,4,4,9,,,4,1,1,1,,0,,0,2,,2,0,,1,B
6/24/2017 20:03,6/24/2017 20:08,68.129.28.68,0,289,R_81vtC4jLX5Xd8OJ,40.71279907,-73.29620361,5,5,6,6,5,6,5,5,5,,,,,,,,,,2,4,4,5,5,3,4,5,3,3,4,4,5,3,4,3,5,5,3,3,4,3,5,5,4,4,3,4,5,4,3,4,5,4,5,5,5,6,5,5,4,4,6,5,4,5,4,5,6,5,4,5,5,4,3,5,5,4,4,4,3,5,,,,,,,,,,1,29,5,,3,4,3,3,4,2,5,9,,,4,1,1,1,i do not know,0,i do not know,0,2,,2,0,,0,A
6/24/2017 20:03,6/24/2017 20:15,73.219.68.236,0,743,R_ZgkwhDz1gKPiA1z,41.72520447,-72.82949829,,,,,,,,,,2,2,2,2,2,2,2,6,6,2,4,1,6,6,3,6,3,5,5,1,1,6,6,2,2,1,1,5,6,5,6,1,2,3,5,6,2,3,6,6,7,4,6,4,3,7,6,7,4,7,4,5,5,4,1,1,3,2,1,2,1,2,,,,,,,,,,7,6,7,6,7,2,6,5,5,1,34,5,,4,2,6,5,1,3,3,9,,,5,1,1,5,Researching moral certitude among religious folks.,0,How moral beliefs compare with religious beliefs. ,0,2,,2,0,,1,B
6/24/2017 20:03,6/24/2017 20:15,99.100.237.177,0,762,R_3qrnAKNaLo2DTMv,42.64390564,-83.05039978,4,5,5,5,5,3,5,5,5,,,,,,,,,,2,4,4,5,5,3,5,5,6,5,5,4,5,6,6,1,3,6,6,4,2,5,1,2,2,3,2,3,1,4,2,6,5,4,3,4,3,6,5,4,3,3,3,3,2,1,1,5,5,1,5,1,3,5,5,3,3,4,5,5,4,4,,,,,,,,,,2,52,5,,3,4,4,4,4,4,4,10,,spiritual,4,2,1,5,To ascertain what your belief in God is and to what extent do those feeling run.,0,How important God is in your life,0,1,Because you had to think of the adjective in reference to God so you had to think of both to respond,1,0,To answer honestly and give thought to each question asked,0,A
6/24/2017 20:05,6/24/2017 20:11,184.90.247.11,0,414,R_yOVEBtkmyf6OqLn,28.49560547,-81.53479767,,,,,,,,,,5,7,5,7,6,6,7,7,7,3,6,4,6,6,3,6,5,5,6,6,4,5,5,5,4,6,2,4,5,6,6,4,3,5,6,1,5,6,6,6,6,7,7,5,6,7,6,4,4,5,5,1,2,1,1,1,5,3,1,1,1,3,,,,,,,,,,3,2,2,5,3,1,2,3,4,1,28,5,,4,5,6,6,6,6,2,1,Baptist,,2,4,5,8,My relationship with God and society,0,Perceptions of God,0,2,,2,0,,1,B
6/24/2017 20:10,6/24/2017 20:25,76.189.200.150,0,929,R_0GMgNdeEDbDs8WR,40.75720215,-81.42379761,5,6,7,7,6,5,5,5,5,,,,,,,,,,3,5,2,6,6,3,5,6,6,5,3,3,6,5,4,6,6,5,6,6,2,5,4,4,3,3,2,5,5,6,3,6,6,6,3,4,5,6,5,4,6,5,4,5,2,1,1,1,3,1,1,1,3,5,5,6,6,6,7,7,7,7,,,,,,,,,,2,27,5,,3,3,2,3,1,3,6,1,nondenominational,,3,2,2,6,belief in god,0,,0,2,,2,0,,0,A
6/24/2017 21:06,6/24/2017 21:13,68.9.67.209,0,420,R_29vou2rkWhr1tsd,41.70500183,-71.46040344,,,,,,,,,,6,7,7,5,5,6,7,7,6,1,2,1,5,5,3,4,2,5,1,3,2,3,4,5,2,3,6,5,6,2,6,4,1,4,5,2,4,1,6,3,6,7,5,4,5,4,6,7,5,6,4,2,2,3,1,1,1,1,1,1,1,1,,,,,,,,,,3,2,3,4,2,1,3,2,1,2,41,5,,4,3,4,4,4,4,4,2,,,4,1,1,1,Judgements ,0,God and morals ,0,2,,2,0,,1,B
6/24/2017 21:06,6/24/2017 21:12,65.129.23.205,0,324,R_3ma97GDdHAbYOLl,43.63200378,-116.2837982,,,,,,,,,,5,5,5,5,3,5,3,5,3,1,3,3,6,6,3,6,3,6,1,2,2,6,6,6,2,2,3,6,6,2,6,2,2,2,2,6,2,2,2,3,3,7,5,3,3,5,6,2,5,5,5,3,5,3,1,1,2,2,1,3,1,3,,,,,,,,,,5,6,6,6,6,5,7,7,7,2,40,5,,2,5,2,2,2,1,6,8,,,6,1,1,1,Not sure,0,Not sure,0,2,,2,0,,1,B
6/24/2017 21:07,6/24/2017 21:16,70.160.245.93,0,563,R_vYKW3XUK8SuDEfD,37.24380493,-76.72750092,3,6,5,6,6,6,6,6,5,,,,,,,,,,1,4,3,6,6,3,4,3,5,3,2,3,4,5,3,2,2,5,6,6,4,6,5,4,3,2,5,5,3,6,6,5,6,6,4,5,5,6,4,5,5,6,4,5,4,2,2,1,1,1,1,1,1,5,5,6,5,2,5,4,6,6,,,,,,,,,,2,37,5,,2,5,2,2,2,2,6,9,,,5,1,1,1,Relationship between religion and people's perceptions of morality and right/wrong,0,See above,0,2,,2,0,,0,A
6/24/2017 21:07,6/24/2017 21:20,71.169.161.82,0,785,R_2VrKI2MtojSAUQx,42.8296051,-72.1855011,,,,,,,,,,4,4,7,2,5,4,7,6,6,2,3,1,6,5,3,5,3,6,4,2,2,6,6,3,5,1,6,6,6,2,6,3,2,1,1,4,5,2,6,5,3,6,3,2,5,6,6,1,3,4,4,3,7,2,2,2,1,2,1,3,4,2,,,,,,,,,,2,1,5,4,2,2,1,2,1,2,63,5,,5,4,3,1,1,4,6,10,,spiritual,3,4,1,3,people's opinions,0,attitudes towards a higher power and how different we might be,0,2,,2,0,,1,B
6/24/2017 21:07,6/24/2017 21:12,73.35.191.121,0,293,R_2chJnZExZlbiO5S,47.66360474,-122.3804016,5,5,6,6,5,4,5,6,6,,,,,,,,,,2,3,2,5,5,3,5,3,4,3,2,3,5,5,4,5,4,6,5,5,3,5,3,3,3,2,5,3,3,5,5,6,5,5,4,5,5,6,6,6,5,5,1,3,1,3,3,1,1,2,1,3,1,5,5,6,6,5,6,6,6,6,,,,,,,,,,2,31,4,,4,4,1,1,1,1,7,7,,,7,1,1,1,perceptions of religion and society,0,personal views on above,0,2,,2,0,,0,A
6/24/2017 21:08,6/24/2017 21:17,184.20.1.110,0,496,R_1lbqbLxv3ZOoCiK,38.62489319,-77.62519836,,,,,,,,,,6,6,6,6,6,7,7,7,7,5,4,5,6,6,3,4,3,5,5,2,3,4,4,5,5,5,3,5,6,4,6,5,4,5,6,4,6,5,6,5,6,7,5,6,6,7,6,6,5,6,6,4,5,3,1,1,4,4,1,4,1,4,,,,,,,,,,3,3,5,5,5,2,5,3,4,1,40,5,,3,3,6,6,6,6,2,1,lutheran,,2,4,1,5,to see what people believe in,0,How people feel about god,0,2,,2,0,,1,B
6/24/2017 21:11,6/24/2017 21:20,96.35.251.123,0,504,R_UJV6Cq7w8UckPPb,39.40370178,-92.40879822,,,,,,,,,,6,5,6,6,5,6,6,6,6,5,4,2,5,5,3,4,6,4,1,2,2,4,4,2,5,4,3,4,5,3,4,3,4,2,3,4,4,2,5,5,6,6,5,7,6,6,6,7,4,6,5,3,4,3,4,4,3,4,3,2,3,4,,,,,,,,,,5,5,6,6,6,3,5,5,4,1,28,5,,4,3,3,4,3,4,5,8,,,5,2,1,3,It was about faith and relationship with God,0,People's commitment to God,0,2,,2,0,,1,B
6/24/2017 21:12,6/24/2017 21:26,184.218.187.103,0,834,R_3oXtMhKlFNg0DAC,33.59129333,-112.107399,1,1,7,7,7,1,7,1,1,,,,,,,,,,6,4,4,5,6,3,4,4,4,6,6,4,4,4,4,5,6,6,6,4,6,5,3,4,4,6,6,6,4,6,6,1,7,1,1,1,1,6,1,1,1,1,2,6,1,1,1,7,7,1,7,1,7,7,7,7,7,2,7,7,7,7,,,,,,,,,,2,31,5,,5,5,1,1,7,7,4,1,Southern Baptist,,1,6,5,9,My beliefs,0,,0,2,,2,0,,0,A
6/24/2017 22:10,6/24/2017 22:15,65.28.97.19,0,287,R_TikIHZBBQ96CuhH,39.38180542,-94.78250122,2,5,5,5,5,1,2,2,2,,,,,,,,,,3,3,2,2,2,3,4,4,3,5,4,3,3,4,4,4,4,4,4,3,4,4,4,4,3,4,4,5,4,6,5,7,7,7,7,7,7,6,7,7,6,5,6,4,4,1,1,1,1,1,1,1,1,4,4,4,4,4,5,4,4,4,,,,,,,,,,2,22,5,,4,3,1,1,1,1,7,2,,,2,3,2,6,To see how religion changes peoples views.,0,Religion,0,2,,2,0,,0,A
6/24/2017 22:11,6/24/2017 22:21,50.53.139.63,0,601,R_3Mu4K7PG2nF3Jez,45.41760254,-122.4589996,6,5,6,6,5,6,5,6,6,,,,,,,,,,5,4,5,5,4,3,4,5,5,5,4,5,5,4,4,5,4,5,5,5,4,5,4,5,5,5,4,5,4,5,4,6,6,5,6,6,4,6,5,6,5,6,6,6,5,6,5,5,6,6,5,3,5,5,4,5,6,5,5,4,5,6,,,,,,,,,,1,45,5,,3,3,6,5,6,6,4,1,cristian,,1,5,5,7,piople,0,people,0,2,,2,0,,0,A
6/24/2017 22:12,6/24/2017 22:19,27.64.34.2,1,422,R_2SdaspKSrZjKPrd,10.81419373,106.6437988,2,2,2,2,2,2,2,2,3,,,,,,,,,,2,3,2,3,3,3,5,2,2,3,3,2,5,5,3,2,4,4,4,4,4,5,2,3,4,4,3,3,4,4,4,4,5,5,4,6,6,6,6,4,4,5,3,3,3,1,1,1,1,1,1,1,1,5,6,5,4,5,5,6,5,5,,,,,,,,,,1,31,2,,2,4,6,5,4,3,4,10,,spiritual but not religious,4,1,2,4,to understand one's view and preference on various topic,0,same as above,0,2,,1,0,answer accurately and quickly,0,A
6/24/2017 22:12,6/24/2017 22:23,98.177.136.98,0,662,R_1JCJe2Mlc25BO5v,33.64750671,-112.3883972,,,,,,,,,,7,7,7,7,6,7,7,7,7,6,4,3,5,5,3,4,5,5,5,1,3,4,2,4,6,5,4,5,5,1,6,5,3,3,6,1,5,5,6,5,7,7,7,7,7,7,6,7,6,6,6,4,4,2,1,1,3,4,1,3,1,3,,,,,,,,,,5,5,5,5,6,5,5,5,5,2,41,5,,3,2,3,3,3,3,5,1,NON DENOMINATION,,1,6,5,7,TO FIND OUT ABOUT WHAT I BELIEVE.,0,HOW MY FAITH AFFECTS MY PERCEPTION.,0,2,N/A,2,0,N/A,1,B
6/24/2017 22:14,6/24/2017 22:22,76.101.70.97,0,471,R_XoAN43kWKESha3n,26.69630432,-81.94290161,1,1,1,1,1,1,1,1,1,,,,,,,,,,2,4,4,6,5,3,4,4,5,4,4,5,5,5,5,5,4,6,6,6,1,6,5,3,4,2,1,6,3,6,6,7,4,7,7,7,5,6,7,4,7,5,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,2,60,5,,4,2,4,4,4,4,4,9,,,4,1,1,1,beliefs,0,god,0,2,,2,0,,0,A
6/24/2017 22:15,6/24/2017 22:21,74.82.22.52,0,363,R_Tc7XOIaRtpR3ANb,32.68469238,-97.78079987,,,,,,,,,,6,6,6,7,5,6,7,5,5,4,3,5,5,3,3,5,4,5,5,5,4,5,3,4,4,5,4,3,3,5,5,3,4,5,5,4,4,3,4,5,6,5,4,5,4,3,6,4,3,6,5,4,6,5,1,1,5,6,1,5,1,4,,,,,,,,,,6,4,5,4,3,1,4,1,1,2,39,5,,3,5,6,5,6,6,2,1,christian,,3,4,5,6,unsure,0,unsure,0,2,,2,0,,1,B
6/24/2017 22:18,6/24/2017 22:27,76.202.82.188,0,525,R_uzbYbeyw5MuWGGJ,33.29060364,-84.26589966,5,5,7,6,7,3,2,6,1,,,,,,,,,,4,6,2,6,6,3,5,6,6,2,1,3,6,6,3,4,4,2,5,6,1,6,6,3,2,1,2,6,3,5,3,3,5,4,1,1,4,6,1,5,1,7,1,5,1,1,2,3,3,1,1,1,2,5,7,7,7,1,7,6,7,7,,,,,,,,,,2,21,6,Mixed race,2,2,4,3,2,4,5,1,Non denominational,,2,5,2,6,To see how people react to the idea of God and how they view him in their lives. ,0, People's emotions towards God. ,0,2,,2,0,,0,A
6/24/2017 22:20,6/24/2017 22:27,74.128.113.7,0,462,R_Y5I6gbZJoNw29AB,37.98869324,-84.47769928,,,,,,,,,,5,6,6,5,6,6,6,6,6,2,2,2,3,3,3,2,2,2,4,4,4,6,1,6,2,6,1,5,6,5,5,5,3,2,6,1,6,6,6,6,7,7,7,7,5,7,6,6,6,6,7,2,6,1,1,1,3,3,1,3,1,3,,,,,,,,,,2,3,3,3,3,2,3,2,1,1,40,5,,3,4,6,7,6,4,2,1,mainline,,3,3,1,2,Perception of religion and groups.,0,Individual perception of religion and groups.,0,2,,2,0,,1,B
6/24/2017 22:57,6/24/2017 23:12,184.158.39.71,0,928,R_SOF1zTinGxJkYGB,44.00689697,-91.22720337,,,,,,,,,,7,6,6,6,4,6,5,5,6,2,4,3,5,5,3,5,6,5,5,4,4,5,4,4,5,5,5,6,6,4,5,6,4,5,5,4,6,4,6,4,7,6,6,6,6,7,6,7,6,6,6,3,4,2,1,1,4,3,1,2,1,3,,,,,,,,,,5,6,6,6,6,2,6,5,5,1,50,5,,3,5,4,5,2,3,6,1,Lutheran,,2,2,2,6,To determine what the relationship is between religious belief and morality.,0,To what degree does religion guide people in their daily lives.,0,2,,2,0,,1,B
6/24/2017 23:13,6/24/2017 23:20,73.176.100.215,0,413,R_1n86ofYmqrySCJR,39.91549683,-88.89179993,5,5,4,5,6,6,6,6,6,,,,,,,,,,1,4,2,6,6,3,5,5,5,5,2,3,4,5,5,6,5,4,4,6,5,6,5,5,5,3,4,3,1,6,4,5,7,5,3,5,6,6,4,4,5,6,5,5,5,1,1,1,1,2,1,3,1,1,1,1,1,1,1,3,1,1,,,,,,,,,,2,25,5,,3,2,4,4,5,4,4,8,,,7,1,1,1,to study religious beliefs among people,0,religious beliefs,0,2,,2,0,,0,A
6/24/2017 23:14,6/24/2017 23:25,73.135.156.32,0,657,R_12mtz2a2HUH6cn7,39.63479614,-77.02709961,,,,,,,,,,7,7,7,7,7,7,7,7,7,4,4,3,6,6,3,6,3,5,2,3,3,5,6,4,2,1,4,6,6,1,5,5,3,2,5,1,4,1,6,6,7,5,5,4,5,4,6,5,5,5,4,5,6,5,1,1,5,5,1,4,1,5,,,,,,,,,,2,5,1,1,3,1,1,1,1,2,30,5,,5,3,7,7,4,6,2,2,,,2,5,2,6,About what people value in society or what people believe society should be like. ,0,I am not sure. ,0,2,,2,0,,1,B
6/24/2017 23:15,6/24/2017 23:25,184.156.29.13,0,613,R_1FJULIwZ4nZSpIk,33.54440308,-86.35089874,2,2,4,2,2,2,4,4,4,,,,,,,,,,2,2,2,2,2,3,4,4,2,2,2,2,4,5,2,4,4,3,4,6,3,6,3,1,1,1,5,3,4,6,5,5,6,6,6,5,7,6,7,5,5,4,4,5,4,1,1,1,1,1,1,1,2,6,6,6,6,6,6,6,6,6,,,,,,,,,,2,21,1,,4,3,4,4,4,4,4,1,,Christian,2,2,2,5,To see people's opinions on God and how it relates to whether they believe in God or not,0,People's faith in God and what they imagine him to be,0,2,,2,0,,0,A
6/24/2017 23:15,6/24/2017 23:28,173.70.135.81,0,759,R_2QMPD6dEwxipFpn,40.77960205,-74.02380371,,,,,,,,,,5,6,7,6,7,7,6,7,7,2,5,3,5,5,3,4,4,4,4,4,4,5,5,5,4,3,5,6,4,5,6,4,3,3,5,4,6,3,6,6,3,5,4,4,3,6,6,7,4,5,4,3,6,2,1,1,3,3,1,4,1,5,,,,,,,,,,2,2,5,4,3,1,4,5,2,2,38,2,,4,4,3,2,2,4,5,3,,,3,2,2,5,personal reflection on one belief.,0,Religious belief,0,2,,2,0,,1,B
6/24/2017 23:16,6/24/2017 23:21,174.125.198.130,0,330,R_291aZIXoxBZ1PLN,33.54440308,-86.35089874,6,6,6,6,6,3,3,3,3,,,,,,,,,,5,5,4,6,4,3,5,4,5,5,2,5,4,5,4,4,3,4,3,5,4,5,3,4,3,5,4,5,4,6,5,6,5,6,7,6,5,6,7,6,6,6,3,3,3,1,1,1,1,1,1,1,1,6,6,6,6,5,7,7,7,7,,,,,,,,,,2,34,5,,5,3,3,3,2,5,5,1,Christian,,1,5,5,9,To see how saw God,0,Religion,0,2,,2,0,,0,A
6/24/2017 23:17,6/24/2017 23:26,23.243.33.199,0,541,R_3gXVOP4ciBWyLau,33.81880188,-118.0377045,,,,,,,,,,7,7,7,7,7,7,7,7,7,4,5,4,5,5,3,5,4,5,5,5,5,5,5,4,5,4,6,5,1,6,5,6,5,6,6,1,6,6,6,6,7,7,7,7,7,7,6,7,7,7,7,4,5,5,2,2,6,7,1,7,1,6,,,,,,,,,,1,1,1,1,1,1,3,2,2,1,51,2,,3,4,4,4,4,5,4,2,,,1,5,5,8,How well do you know God.,0,Do you believe in God on what is going on here.,0,1,Makes my faith more stronger and worth remembering,2,0,,1,B
6/24/2017 23:18,6/24/2017 23:24,45.48.163.35,0,326,R_1LbrZSUgxtu9NPD,34.12809753,-118.289299,3,4,4,3,1,1,2,2,3,,,,,,,,,,3,2,3,3,2,1,1,2,2,2,2,2,1,3,2,3,1,3,3,1,3,2,1,3,2,2,2,2,2,3,2,4,5,4,5,5,5,4,4,3,2,4,3,5,2,4,4,3,3,2,1,1,3,4,2,2,1,5,1,1,4,5,,,,,,,,,,1,35,5,,4,3,3,3,3,3,1,2,,,2,1,1,2,Religion,0,Religion,0,2,,2,0,,0,A
6/24/2017 23:18,6/24/2017 23:28,47.35.116.225,0,596,R_3p5Vw8dvYAfpmG2,41.87240601,-85.16590118,,,,,,,,,,7,7,7,7,7,7,7,7,7,5,5,5,6,6,3,5,5,6,6,5,4,4,6,4,6,6,6,6,5,5,6,5,4,5,6,6,5,5,6,5,6,6,7,7,5,6,6,7,6,6,6,4,4,3,1,1,5,7,1,6,1,6,,,,,,,,,,1,2,5,5,6,1,2,1,1,2,35,5,,4,2,4,4,4,4,4,7,,,1,4,1,5,To see how many people believe in God and what they think of Him.,0,Different religions.,0,2,,2,0,,1,B
6/24/2017 23:19,6/24/2017 23:32,72.175.125.209,0,818,R_2v3cuRisY4Af34g,38.47790527,-105.4555969,2,2,4,5,5,4,2,2,2,,,,,,,,,,2,6,2,6,6,3,5,4,5,5,3,3,5,5,5,2,4,2,5,5,5,5,6,3,6,3,4,5,3,5,4,6,6,6,4,6,6,6,6,6,6,6,3,5,3,1,1,1,1,1,1,1,1,6,7,7,7,7,7,7,7,7,,,,,,,,,,2,47,5,,5,4,4,4,4,4,5,1,,Christian,2,4,3,3,Religious beliefs and social values,0,How the beliefs of people concerning God affect people's values in society,0,2,,2,0,,0,A
